trip_id,stoptime,bikeid,tripduration,Trip Time,Trip Duration,from_station_id,to_station_id,usertype,latitude_start,longitude_start,latitude_end,longitude_end,dist,day,hour,month,startday,weekend,holiday,Temp,Humidity,Rain Intensity,Wind Speed
23858642,20-07-2019 12:42,1926,"1,692.00",28.2,28,85,320,Subscriber,41.90096039,-87.62377664,41.872187,-87.661501,4.470881712,5,12,7,20-07-2019,1,0,32.2,71,0.0,2.6
23965694,25-07-2019 21:27,4241,"6,467.00",107.78,107,29,148,Customer,41.90068,-87.6626,41.834734,-87.625813,7.940401139,3,19,7,25-07-2019,0,0,24.2,76,0.0,0.7
22576772,08-05-2019 08:07,6129,,8.283333333,8,359,100,,41.90348607,-87.64335349,41.888243,-87.63639,1.790266682,2,7,5,08-05-2019,0,0,23.2,81,0.0,1.2
24437348,17-08-2019 16:37,4494,225,3.75,3,69,159,Subscriber,41.90939601,-87.67769193,41.907781,-87.685854,0.698897467,5,16,8,17-08-2019,1,0,24.5,84,0.0,1.6
25925392,22-12-2019 12:53,3897,"1,276.00",21.26666667,21,114,213,Subscriber,41.949399,-87.654529,41.910153,-87.68229,4.931345096,6,12,12,22-12-2019,1,0,24.6,90,0.0,2.2
23891700,22-07-2019 14:44,2194,759,12.65,12,268,156,Subscriber,41.911722,-87.626804,41.93649682,-87.64753866,3.245274601,0,14,7,22-07-2019,0,0,20.4,66,0.0,6.9
21770986,06-01-2019 10:56,4983,678,11.3,11,323,454,Subscriber,41.969517,-87.654691,41.99477969,-87.66028453,2.846877127,5,10,6,01-06-2019,1,0,4.1,75,0.0,5.2
25896957,17-12-2019 00:23,1214,530,8.833333333,8,52,52,Customer,41.886024,-87.624117,41.886024,-87.624117,0.0,1,0,12,17-12-2019,0,0,24.6,90,0.0,2.2
22303982,13-04-2019 08:46,5433,,7.166666667,7,94,220,,41.918306,-87.636282,41.93262,-87.642385,1.669808508,5,8,4,13-04-2019,1,0,4.6,55,0.0,5.9
24457469,18-08-2019 21:15,720,458,7.63,7,197,40,Customer,41.882134,-87.625125,41.87934437,-87.63198522,0.647135642,6,21,8,18-08-2019,1,0,25.7,69,0.0,1.8
24063853,30-07-2019 19:04,1994,"1,416.00",23.6,23,24,327,Subscriber,41.89186,-87.62062,41.92154,-87.653818,4.294113198,1,18,7,30-07-2019,0,0,21.8,78,0.0,2.8
22964554,03-06-2019 15:58,6101,,5.15,5,117,154,,41.94018,-87.65304,41.93949,-87.66378,0.89163426,0,15,6,03-06-2019,0,0,-0.9,39,0.0,9.1
24148742,03-08-2019 15:40,4172,"1,830.00",30.5,30,94,177,Subscriber,41.918306,-87.636282,41.926277,-87.630834,0.994361593,4,15,3,08-03-2019,0,0,24.3,70,0.0,2.2
22661008,15-05-2019 06:47,1023,,11.95,11,321,211,,41.871962,-87.626106,41.894448,-87.622663,2.516522989,2,6,5,15-05-2019,0,0,13.2,70,0.0,1.3
23003310,05-06-2019 17:18,4267,,14.88333333,14,81,27,,41.884241,-87.629634,41.91021,-87.6435,3.107323251,2,17,6,05-06-2019,0,0,7.5,89,0.0,4.8
22907954,31-05-2019 13:00,5856,,86.76666667,86,35,24,,41.892278,-87.612043,41.89186,-87.62062,0.711471979,4,11,5,31-05-2019,0,0,24.5,58,0.0,4.2
25578847,27-10-2019 18:08,5905,691,11.51666667,11,199,182,Subscriber,41.890912,-87.626804,41.903222,-87.634324,1.503673993,6,17,10,27-10-2019,1,0,24.6,90,0.0,2.2
22656126,14-05-2019 18:01,4879,,7.6,7,81,110,,41.884241,-87.629634,41.893992,-87.629318,1.08457721,1,17,5,14-05-2019,0,0,13.9,65,0.0,2.0
21861049,27-01-2019 20:03,5942,350,5.833333333,5,77,56,Subscriber,41.882242,-87.641066,41.88871604,-87.64444785,0.772401298,6,19,1,27-01-2019,1,0,-11.9,57,0.0,1.3
25690423,11-11-2019 11:52,1808,733,12.21666667,12,44,172,Subscriber,41.8847302,-87.62773357,41.9023087,-87.62769053,1.954643402,0,11,11,11-11-2019,0,1,24.6,90,0.0,2.2
23118497,11-06-2019 17:09,473,,14.61666667,14,77,26,,41.882242,-87.641066,41.89102,-87.6173,2.196193886,1,16,6,11-06-2019,0,0,13.6,99,0.0,3.4
24526297,22-08-2019 17:07,4220,"6,092.00",101.53,101,52,39,Customer,41.886024,-87.624117,41.87947235,-87.62568861,0.740036907,3,15,8,22-08-2019,0,0,22.4,67,0.0,3.3
25914366,20-12-2019 06:50,3886,245,4.083333333,4,66,287,Subscriber,41.885637,-87.641823,41.880317,-87.635185,0.807418576,4,6,12,20-12-2019,0,0,24.6,90,0.0,2.2
25800699,01-12-2019 14:30,6223,220,3.666666667,3,419,322,Subscriber,41.79949429,-87.5864499,41.799568,-87.594747,0.68782661,5,14,1,12-01-2019,1,0,24.6,90,0.0,2.2
21800996,11-01-2019 08:38,338,319,5.316666667,5,464,242,Subscriber,41.9756148,-87.67945904,41.967094,-87.679028,0.948139601,4,8,11,01-11-2019,0,0,-1.8,73,0.0,3.1
22930147,01-06-2019 14:47,6244,,86.76666667,86,199,90,,41.890912,-87.626804,41.8810317,-87.62408432,1.121470576,5,13,6,01-06-2019,1,0,3.5,77,0.0,5.8
24176593,04-08-2019 18:20,6345,329,5.48,5,67,144,Subscriber,41.92560188,-87.65370804,41.921822,-87.64414,0.896254907,0,18,4,08-04-2019,0,0,23.8,85,0.0,3.3
24426025,16-08-2019 20:54,408,727,12.12,12,90,273,Subscriber,41.8810317,-87.62408432,41.857813,-87.62455,2.582089579,4,20,8,16-08-2019,0,0,27.8,64,0.0,4.6
24379349,14-08-2019 18:13,4046,"1,784.00",29.73,29,85,232,Customer,41.90096039,-87.62377664,41.949275,-87.646303,5.686400477,2,17,8,14-08-2019,0,0,24.1,80,0.0,4.5
23903911,23-07-2019 00:10,5578,460,7.67,7,52,24,Customer,41.886024,-87.624117,41.89186,-87.62062,0.710570463,1,0,7,23-07-2019,0,0,19.4,63,0.0,0.8
24058033,30-07-2019 18:48,5484,"8,273.00",137.88,137,85,85,Customer,41.90096039,-87.62377664,41.90096039,-87.62377664,0,1,16,7,30-07-2019,0,0,21.7,81,0.0,3.3
21866657,01-02-2019 21:34,5464,"12,833.00",213.8833333,213,210,128,Subscriber,41.90345,-87.667747,41.895769,-87.67722,1.159379976,2,18,1,02-01-2019,0,0,-6.6,71,0.0,3.4
22775086,22-05-2019 23:08,3478,,10.51666667,10,49,140,,41.88131982,-87.62952092,41.898969,-87.629912,1.962766256,2,22,5,22-05-2019,0,0,24.1,70,0.0,3.6
23014609,06-06-2019 08:29,6318,,10.93333333,10,77,24,,41.882242,-87.641066,41.89186,-87.62062,2.002105547,3,8,6,06-06-2019,0,0,13.6,92,0.0,4.2
24222349,06-08-2019 21:38,4628,100,1.67,1,268,268,Subscriber,41.911722,-87.626804,41.911722,-87.626804,0,5,21,6,08-06-2019,1,0,23.1,82,0.0,0.9
22940840,02-06-2019 12:03,3358,,22.11666667,22,49,137,,41.88131982,-87.62952092,41.862378,-87.651062,2.759976057,6,11,6,02-06-2019,1,0,2.0,96,0.0,2.0
25636888,04-11-2019 12:22,5168,776,12.93333333,12,35,25,Customer,41.892278,-87.612043,41.89766,-87.62351,1.122044292,3,12,4,11-04-2019,0,0,24.6,90,0.0,2.2
23923247,23-07-2019 20:47,3591,"2,690.00",44.83,44,35,13,Customer,41.892278,-87.612043,41.932418,-87.652705,5.589519445,1,20,7,23-07-2019,0,0,21.3,73,0.0,1.1
23361040,25-06-2019 17:48,4512,,31.18333333,31,81,332,,41.884241,-87.629634,41.933666,-87.648959,5.723749379,1,17,6,25-06-2019,0,0,29.6,46,0.0,8.9
24247382,08-08-2019 07:51,5261,844,14.07,14,168,47,Subscriber,41.864059,-87.623727,41.889187,-87.627754,2.813928226,3,7,8,08-08-2019,0,0,23.7,80,0.0,2.2
25512872,21-10-2019 18:17,2186,"2,421.00",40.35,40,81,259,Subscriber,41.884241,-87.629634,41.918121,-87.696972,6.72689854,0,17,10,21-10-2019,0,0,24.6,90,0.0,2.2
23835617,18-07-2019 22:56,3664,895,14.92,14,460,447,Subscriber,41.983593,-87.669154,42.00797192,-87.66550239,2.727557086,3,22,7,18-07-2019,0,0,30.4,80,0.0,3.7
22295727,12-04-2019 09:21,5268,,22.96666667,22,90,3,,41.8810317,-87.62408432,41.86722596,-87.61535539,1.696749751,4,8,4,12-04-2019,0,0,18.4,80,0.0,3.5
23973419,26-07-2019 09:38,1669,620,10.33,10,268,27,Subscriber,41.911722,-87.626804,41.91021,-87.6435,1.39177705,4,9,7,26-07-2019,0,0,24.0,61,0.0,3.8
23265532,20-06-2019 18:04,1582,,23.63333333,23,81,143,,41.884241,-87.629634,41.922167,-87.638888,4.286155984,3,17,6,20-06-2019,0,0,16.6,87,0.0,3.6
22884676,30-05-2019 08:25,215,,9.516666667,9,77,38,,41.882242,-87.641066,41.88602083,-87.63087606,0.942422981,3,8,5,30-05-2019,0,0,15.6,99,0.0,0.5
23609475,07-07-2019 14:34,2891,"1,957.00",32.62,32,268,303,Customer,41.911722,-87.626804,41.945529,-87.646439,4.095094948,6,14,7,07-07-2019,1,0,19.3,86,0.0,6.2
22167219,29-03-2019 15:40,3724,337,5.616666667,5,217,198,Subscriber,41.886926,-87.656919,41.881892,-87.648789,0.875385179,4,15,3,29-03-2019,0,0,4.9,89,0.0,3.3
23526574,03-07-2019 13:05,5162,"3,725.00",62.08,62,59,51,Customer,41.867227,-87.625961,41.88457623,-87.63188991,1.990620853,3,12,3,07-03-2019,0,0,22.6,91,0.0,0.4
21917505,13-02-2019 22:51,853,307,5.116666667,5,100,48,Subscriber,41.888243,-87.63639,41.897764,-87.642884,1.187329901,2,22,2,13-02-2019,0,0,-1.6,79,0.0,3.2
22265586,09-04-2019 12:35,1546,,8.65,8,59,50,,41.867227,-87.625961,41.87593267,-87.63058454,1.040977236,1,12,4,09-04-2019,0,0,17.7,85,0.0,4.5
24148828,03-08-2019 15:18,2810,405,6.75,6,49,77,Subscriber,41.88131982,-87.62952092,41.882242,-87.641066,0.961270603,4,15,3,08-03-2019,0,0,24.3,70,0.0,2.2
22210135,04-04-2019 09:06,4845,,11.53333333,11,86,287,,41.89637337,-87.66098386,41.880317,-87.635185,2.783592058,3,8,4,04-04-2019,0,0,4.9,93,0.0,3.4
22248355,08-04-2019 11:42,1120,,22.63333333,22,291,240,,41.906724,-87.63483,41.954245,-87.654406,5.52667458,0,11,4,08-04-2019,0,0,23.3,87,0.0,1.7
22360583,18-04-2019 21:46,469,,7.4,7,117,157,,41.94018,-87.65304,41.936669,-87.636794,1.399332686,3,21,4,18-04-2019,0,0,6.6,94,0.0,3.7
22048141,14-03-2019 01:03,3325,205,3.416666667,3,24,99,Subscriber,41.89186,-87.62062,41.89257,-87.614492,0.513344732,3,1,3,14-03-2019,0,0,11.0,87,0.0,7.6
22491491,01-05-2019 08:16,2583,,8.433333333,8,77,47,,41.882242,-87.641066,41.889187,-87.627754,1.345646378,2,8,5,01-05-2019,0,0,2.3,84,0.0,3.1
23305887,22-06-2019 16:03,520,,10.81666667,10,44,106,,41.8847302,-87.62773357,41.897448,-87.628722,1.416519684,5,15,6,22-06-2019,1,0,18.5,85,0.0,3.7
23989294,26-07-2019 22:26,5291,426,7.1,7,359,48,Subscriber,41.90348607,-87.64335349,41.897764,-87.642884,0.637450522,4,22,7,26-07-2019,0,0,25.9,63,0.0,4.1
22282000,10-04-2019 19:24,1431,,4.466666667,4,90,44,,41.8810317,-87.62408432,41.8847302,-87.62773357,0.510292478,2,19,4,10-04-2019,0,0,19.4,70,0.0,1.6
25420357,14-10-2019 18:06,6199,409,6.816666667,6,173,35,Subscriber,41.89691,-87.621743,41.892278,-87.612043,0.953881898,0,17,10,14-10-2019,0,1,24.6,90,0.0,2.2
21810189,14-01-2019 05:44,579,"1,293.00",21.55,21,163,211,Subscriber,41.931931,-87.677856,41.894448,-87.622663,6.182986805,0,5,1,14-01-2019,0,0,-3.6,79,0.0,2.8
22615714,11-05-2019 07:13,5361,,2.133333333,2,254,240,,41.954383,-87.648043,41.954245,-87.654406,0.526400758,5,7,5,11-05-2019,1,0,18.4,75,0.0,2.3
25475809,18-10-2019 17:48,6174,150,2.5,2,59,72,Subscriber,41.867227,-87.625961,41.860384,-87.625813,0.761005583,4,17,10,18-10-2019,0,0,24.6,90,0.0,2.2
23025403,06-06-2019 17:49,2484,,10.2,10,77,31,,41.882242,-87.641066,41.896776,-87.635633,1.677515453,3,17,6,06-06-2019,0,0,13.2,100,0.0,4.9
23509840,02-07-2019 16:08,3626,"11,337.00",188.95,188,145,341,Customer,41.89858665,-87.62191523,41.866095,-87.607267,3.810994411,3,12,2,07-02-2019,0,0,32.1,58,0.0,2.0
25915153,20-12-2019 08:23,2642,436,7.266666667,7,77,38,Subscriber,41.882242,-87.641066,41.88602083,-87.63087606,0.942422981,4,8,12,20-12-2019,0,0,24.6,90,0.0,2.2
24163897,04-08-2019 11:19,1997,"1,139.00",18.98,18,224,77,Customer,41.913778,-87.64884,41.882242,-87.641066,3.56518471,0,11,4,08-04-2019,0,0,23.3,87,0.0,1.7
25434604,15-10-2019 18:31,6132,300,5.0,5,52,199,Subscriber,41.886024,-87.624117,41.890912,-87.626804,0.587271856,1,18,10,15-10-2019,0,0,24.6,90,0.0,2.2
23831204,18-07-2019 18:41,5794,"1,970.00",32.83,32,35,284,Customer,41.892278,-87.612043,41.87785,-87.62408,1.888590737,3,18,7,18-07-2019,0,0,31.0,74,0.0,2.8
24281903,09-08-2019 17:15,4504,"1,612.00",26.87,26,81,153,Customer,41.884241,-87.629634,41.935733,-87.663576,6.377459737,6,16,9,08-09-2019,1,0,23.9,59,0.0,4.0
22150444,27-03-2019 19:44,88,92,1.533333333,1,224,93,Subscriber,41.913778,-87.64884,41.913688,-87.652855,0.332375339,2,19,3,27-03-2019,0,0,13.2,41,0.0,5.1
24260927,08-08-2019 17:55,4625,429,7.15,7,257,153,Subscriber,41.94911,-87.675112,41.935733,-87.663576,1.767167106,3,17,8,08-08-2019,0,0,24.8,73,0.0,2.9
25665015,07-11-2019 07:18,1361,607,10.11666667,10,289,212,Subscriber,41.912133,-87.634656,41.892154,-87.636928,2.229506767,3,7,7,11-07-2019,0,0,24.6,90,0.0,2.2
22589153,09-05-2019 07:59,648,,13.71666667,13,128,317,,41.895769,-87.67722,41.869154,-87.671045,3.003280446,3,7,5,09-05-2019,0,0,16.8,73,0.0,1.6
23656798,10-07-2019 06:41,6144,510,8.5,8,226,113,Subscriber,41.939743,-87.658865,41.91844,-87.65222,2.431734006,0,6,10,07-10-2019,0,0,24.9,85,0.0,3.0
24040587,29-07-2019 18:11,2722,"2,029.00",33.82,33,100,237,Subscriber,41.888243,-87.63639,41.842052,-87.617,5.381333832,0,17,7,29-07-2019,0,0,23.0,87,0.0,1.0
24585530,25-08-2019 11:06,5509,"1,069.00",17.82,17,7,255,Subscriber,41.88634906,-87.61751655,41.867888,-87.623041,2.103115199,6,10,8,25-08-2019,1,0,21.8,61,0.0,0.8
23714670,12-07-2019 16:47,3456,"1,720.00",28.67,28,35,338,Customer,41.892278,-87.612043,41.857611,-87.619407,3.902715458,5,16,12,07-12-2019,1,0,23.3,67,0.0,0.4
25704960,14-11-2019 18:39,3115,"1,687.00",28.11666667,28,85,188,Subscriber,41.90096039,-87.62377664,41.92533,-87.6658,4.408451619,3,18,11,14-11-2019,0,0,24.6,90,0.0,2.2
25455142,17-10-2019 11:57,5614,723,12.05,12,49,414,Subscriber,41.88131982,-87.62952092,41.870257,-87.639474,1.480642661,3,11,10,17-10-2019,0,0,24.6,90,0.0,2.2
22752436,21-05-2019 18:13,6243,,19.68333333,19,497,469,,41.939398,-87.711561,41.98039423,-87.71611496,4.574098783,1,17,5,21-05-2019,0,0,10.8,80,0.0,4.7
24410276,16-08-2019 08:34,6226,197,3.28,3,72,59,Subscriber,41.860384,-87.625813,41.867227,-87.625961,0.761005583,4,8,8,16-08-2019,0,0,21.0,77,0.0,2.8
24083657,31-07-2019 18:15,4266,891,14.85,14,81,337,Subscriber,41.884241,-87.629634,41.896544,-87.630931,1.372237452,2,18,7,31-07-2019,0,0,20.8,68,0.0,4.2
25389432,12-10-2019 08:45,5466,218,3.633333333,3,299,117,Subscriber,41.94367,-87.64895,41.94018,-87.65304,0.51481321,1,8,12,10-12-2019,0,0,24.6,90,0.0,2.2
21911540,12-02-2019 15:48,1095,701,11.68333333,11,81,192,Subscriber,41.884241,-87.629634,41.879255,-87.639904,1.015018755,0,15,12,02-12-2019,0,1,0.7,91,0.0,7.2
23024253,06-06-2019 17:28,1928,,13.1,13,77,320,,41.882242,-87.641066,41.872187,-87.661501,2.027935768,3,17,6,06-06-2019,0,0,13.2,100,0.0,4.9
21924122,14-02-2019 21:35,2479,134,2.233333333,2,59,321,Subscriber,41.867227,-87.625961,41.871962,-87.626106,0.526644853,3,21,2,14-02-2019,0,0,8.5,75,0.0,4.0
23554909,04-07-2019 18:07,4453,"2,018.00",33.63,33,117,85,Customer,41.94018,-87.65304,41.90096039,-87.62377664,4.988039469,6,17,4,07-04-2019,1,1,32.2,57,0.0,2.2
21801117,11-01-2019 08:57,1240,985,16.41666667,16,86,40,Subscriber,41.89637337,-87.66098386,41.87934437,-87.63198522,3.057423442,4,8,11,01-11-2019,0,0,-1.8,73,0.0,3.1
21920237,14-02-2019 12:42,1282,451,7.516666667,7,331,176,Subscriber,41.908537,-87.648627,41.902973,-87.63128,1.56321539,3,12,2,14-02-2019,0,0,7.5,65,0.0,4.2
24058671,30-07-2019 17:08,6085,"1,302.00",21.7,21,81,324,Subscriber,41.884241,-87.629634,41.93132,-87.638742,5.288927328,1,16,7,30-07-2019,0,0,21.7,81,0.0,3.3
25870818,12-12-2019 08:39,1864,"1,283.00",21.38333333,21,13,212,Subscriber,41.932418,-87.652705,41.892154,-87.636928,4.663609525,3,8,12,12-12-2019,0,0,24.6,90,0.0,2.2
23225757,18-06-2019 13:26,1148,,4.866666667,4,198,191,,41.881892,-87.648789,41.880884,-87.639525,0.775093018,1,13,6,18-06-2019,0,0,15.8,96,0.0,1.3
23105492,10-06-2019 23:16,3587,,10.3,10,134,198,,41.877749,-87.649633,41.881892,-87.648789,0.465949638,0,23,6,10-06-2019,0,0,18.8,85,0.0,4.0
23237268,18-06-2019 21:05,5886,,15.81666667,15,35,35,,41.892278,-87.612043,41.892278,-87.612043,0.000134259,1,20,6,18-06-2019,0,0,15.7,98,0.0,0.0
24139593,03-08-2019 10:45,3551,299,4.98,4,114,227,Subscriber,41.949399,-87.654529,41.94815,-87.66394,0.790588,4,10,3,08-03-2019,0,0,23.0,79,0.0,2.5
25933263,23-12-2019 17:59,5180,147,2.45,2,239,478,Subscriber,41.966555,-87.688487,41.96590014,-87.69363849,0.432093845,0,17,12,23-12-2019,0,0,24.6,90,0.0,2.2
23307012,22-06-2019 16:33,6142,,7.633333333,7,94,236,,41.918306,-87.636282,41.905664,-87.638517,1.417839869,5,16,6,22-06-2019,1,0,19.4,83,0.0,1.4
22364210,19-04-2019 13:04,3799,,6.45,6,81,53,,41.884241,-87.629634,41.894729,-87.634371,1.230368371,4,12,4,19-04-2019,0,0,5.2,88,0.0,10.8
25385447,11-10-2019 15:58,4281,438,7.3,7,81,140,Subscriber,41.884241,-87.629634,41.898969,-87.629912,1.637840543,6,15,11,10-11-2019,1,0,24.6,90,0.0,2.2
25321870,07-10-2019 17:31,6415,"1,020.00",17.0,17,100,144,Subscriber,41.888243,-87.63639,41.921822,-87.64414,3.788498778,2,17,7,10-07-2019,0,0,24.6,90,0.0,2.2
24540261,23-08-2019 08:06,5035,615,10.25,10,72,36,Subscriber,41.860384,-87.625813,41.87770796,-87.63532114,2.081015942,4,7,8,23-08-2019,0,0,20.5,65,0.0,7.6
22241616,07-04-2019 16:33,3703,,10.16666667,10,24,181,,41.89186,-87.62062,41.890755,-87.632009,0.950697181,6,16,4,07-04-2019,1,1,31.8,56,0.0,2.7
22106904,22-03-2019 09:24,203,"1,919.00",31.98333333,31,299,44,Subscriber,41.94367,-87.64895,41.8847302,-87.62773357,6.784863204,4,8,3,22-03-2019,0,0,4.0,72,0.0,5.5
23986468,26-07-2019 20:07,1339,"3,808.00",63.47,63,268,171,Customer,41.911722,-87.626804,41.855136,-87.654127,6.686298367,4,19,7,26-07-2019,0,0,27.7,58,0.0,4.3
25367944,10-10-2019 08:49,5841,512,8.533333333,8,359,100,Subscriber,41.90348607,-87.64335349,41.888243,-87.63639,1.790266682,3,8,10,10-10-2019,0,0,24.6,90,0.0,2.2
21849523,23-01-2019 09:07,5173,779,12.98333333,12,77,623,Subscriber,41.882242,-87.641066,41.872773,-87.623981,1.763366584,2,8,1,23-01-2019,0,0,1.7,98,0.6,1.6
22324277,15-04-2019 23:21,4500,,12.16666667,12,24,301,,41.89186,-87.62062,41.907993,-87.631501,2.007261768,0,23,4,15-04-2019,0,0,10.8,62,0.0,2.9
22272438,09-04-2019 18:37,5411,,14.46666667,14,260,69,,41.929567,-87.707857,41.90939601,-87.67769193,3.355551022,1,18,4,09-04-2019,0,0,18.2,74,0.0,4.2
23206156,17-06-2019 11:30,1225,,6.3,6,306,165,,41.958494,-87.654966,41.95078,-87.659172,0.925590198,0,11,6,17-06-2019,0,0,14.0,93,0.0,4.8
24501006,21-08-2019 10:24,1465,"1,110.00",18.5,18,144,244,Subscriber,41.921822,-87.64414,41.95469,-87.67393,4.407809532,2,10,8,21-08-2019,0,0,25.8,79,0.0,1.6
23515965,02-07-2019 17:47,1131,537,8.95,8,35,85,Customer,41.892278,-87.612043,41.90096039,-87.62377664,1.3693948,3,17,2,07-02-2019,0,0,33.1,49,0.0,5.4
23023580,06-06-2019 17:06,2237,,4.183333333,4,44,192,,41.8847302,-87.62773357,41.879255,-87.639904,1.177208109,3,17,6,06-06-2019,0,0,13.2,100,0.0,4.9
23111931,11-06-2019 10:55,5379,,7.366666667,7,359,140,,41.90348607,-87.64335349,41.898969,-87.629912,1.220580075,1,10,6,11-06-2019,0,0,23.6,81,0.0,4.0
23244256,19-06-2019 09:52,1543,,22.08333333,22,134,287,,41.877749,-87.649633,41.880317,-87.635185,1.229772973,2,9,6,19-06-2019,0,0,16.3,96,0.0,1.3
24511998,21-08-2019 18:56,6244,330,5.5,5,87,190,Subscriber,41.92556258,-87.65840426,41.928773,-87.663913,0.578900533,2,18,8,21-08-2019,0,0,26.8,75,0.0,3.1
23805499,17-07-2019 07:42,4760,321,5.35,5,394,40,Customer,41.870816,-87.631246,41.87934437,-87.63198522,0.950284892,2,7,7,17-07-2019,0,0,25.1,90,0.0,0.6
23529537,03-07-2019 15:09,3620,"1,953.00",32.55,32,145,253,Subscriber,41.89858665,-87.62191523,41.968873,-87.658857,8.391653667,3,14,3,07-03-2019,0,0,22.5,96,0.0,2.8
24288495,09-08-2019 21:05,4250,"1,544.00",25.73,25,161,180,Subscriber,41.89576475,-87.62590803,41.906782,-87.626402,1.225744255,6,20,9,08-09-2019,1,0,23.1,64,0.0,1.6
23739660,13-07-2019 17:18,2145,422,7.03,7,230,298,Subscriber,41.94334,-87.67097,41.955927,-87.679259,1.558464778,5,17,7,13-07-2019,1,0,26.6,78,0.0,0.4
25762779,23-11-2019 10:36,5607,149,2.483333333,2,66,77,Subscriber,41.885637,-87.641823,41.882242,-87.641066,0.382673011,5,10,11,23-11-2019,1,0,24.6,90,0.0,2.2
23615766,07-07-2019 18:08,5720,"1,764.00",29.4,29,90,3,Customer,41.8810317,-87.62408432,41.86722596,-87.61535539,1.696749751,6,17,7,07-07-2019,1,0,19.8,83,0.0,5.1
22479323,29-04-2019 13:30,2599,,2.833333333,2,134,21,,41.877749,-87.649633,41.87772613,-87.65478743,0.426755802,0,13,4,29-04-2019,0,0,7.4,95,0.0,4.5
24556054,23-08-2019 19:06,2778,"1,045.00",17.42,17,198,41,Subscriber,41.881892,-87.648789,41.87207763,-87.62954377,1.93127188,4,18,8,23-08-2019,0,0,20.9,66,0.0,5.2
22148623,27-03-2019 18:20,1243,"2,044.00",34.06666667,34,85,6,Customer,41.90096039,-87.62377664,41.88504199,-87.61279454,1.989817631,2,17,3,27-03-2019,0,0,14.2,37,0.0,6.7
24025507,28-07-2019 18:22,4393,"3,088.00",51.47,51,85,17,Customer,41.90096039,-87.62377664,41.90332,-87.67273,4.059910851,6,17,7,28-07-2019,1,0,31.4,48,0.0,7.1
25924683,22-12-2019 10:43,4637,"1,389.00",23.15,23,85,177,Customer,41.90096039,-87.62377664,41.926277,-87.630834,2.875010707,6,10,12,22-12-2019,1,0,24.6,90,0.0,2.2
23853748,20-07-2019 03:41,4846,145,2.42,2,133,56,Subscriber,41.88917683,-87.63850577,41.88871604,-87.64444785,0.494535217,5,3,7,20-07-2019,1,0,28.9,80,0.0,3.0
22836742,26-05-2019 16:39,4548,,32.48333333,32,90,177,,41.8810317,-87.62408432,41.926277,-87.630834,5.061963245,6,16,5,26-05-2019,1,0,13.7,87,0.0,3.5
25243364,02-10-2019 06:25,2518,875,14.58333333,14,289,211,Subscriber,41.912133,-87.634656,41.894448,-87.622663,2.202765377,6,6,2,10-02-2019,1,0,24.6,90,0.0,2.2
24114155,02-08-2019 07:26,1037,178,2.97,2,254,232,Subscriber,41.954383,-87.648043,41.949275,-87.646303,0.585926877,4,7,2,08-02-2019,0,0,21.9,75,0.0,2.3
25913284,19-12-2019 19:12,2882,369,6.15,6,332,226,Subscriber,41.933666,-87.648959,41.939743,-87.658865,1.062076138,3,19,12,19-12-2019,0,0,24.6,90,0.0,2.2
22510694,03-05-2019 08:26,710,,11.38333333,11,49,71,,41.88131982,-87.62952092,41.88548331,-87.65230486,1.942157657,4,8,5,03-05-2019,0,0,-10.9,65,0.0,4.9
23173125,14-06-2019 16:52,3213,,8.85,8,100,39,,41.888243,-87.63639,41.87947235,-87.62568861,1.317555656,4,16,6,14-06-2019,0,0,25.6,35,0.0,6.5
24086377,31-07-2019 19:36,1,794,13.23,13,291,13,Subscriber,41.906724,-87.63483,41.932418,-87.652705,3.217137831,2,19,7,31-07-2019,0,0,20.9,67,0.0,3.7
24382055,14-08-2019 19:24,5088,732,12.2,12,90,5,Customer,41.8810317,-87.62408432,41.874053,-87.627716,0.832211763,2,19,8,14-08-2019,0,0,23.1,83,0.0,5.4
25559357,25-10-2019 12:25,3270,199,3.316666667,3,123,507,Subscriber,41.922695,-87.697153,41.91751339,-87.70180896,0.693084673,4,12,10,25-10-2019,0,0,24.6,90,0.0,2.2
23947494,25-07-2019 05:53,32,506,8.43,8,254,115,Subscriber,41.954383,-87.648043,41.936266,-87.652662,2.050419315,3,5,7,25-07-2019,0,0,18.8,72,0.0,1.9
23787521,16-07-2019 07:01,2166,956,15.93,15,224,142,Subscriber,41.913778,-87.64884,41.894503,-87.617854,3.342086581,1,6,7,16-07-2019,0,0,22.4,95,0.0,2.7
21838851,18-01-2019 15:20,5022,573,9.55,9,321,174,Subscriber,41.871962,-87.626106,41.882091,-87.639833,1.600056747,4,15,1,18-01-2019,0,0,-0.5,82,0.0,5.6
24490251,20-08-2019 18:07,1975,876,14.6,14,81,86,Subscriber,41.884241,-87.629634,41.89637337,-87.66098386,2.924739765,1,17,8,20-08-2019,0,0,24.0,85,0.0,0.0
24141415,03-08-2019 12:54,1627,"4,512.00",75.2,75,181,459,Subscriber,41.890755,-87.632009,41.9840367,-87.65231047,10.50750165,4,11,3,08-03-2019,0,0,23.3,80,0.0,3.1
25709975,15-11-2019 16:44,1064,"1,654.00",27.56666667,27,49,237,Subscriber,41.88131982,-87.62952092,41.842052,-87.617,4.487811707,4,16,11,15-11-2019,0,0,24.6,90,0.0,2.2
